Dataset_ID,Species,Individual_ID,Tag ID,Local ID,Sex,Length,Length_measurement,deploy_lat,deploy_long,Data_type,track_start,track_end,data_days,Data_recovery,Time.series,sampling_freq_sec_max,pop_lat,pop_long,realm_start,realm_end,FAO_start,FAO_end,realm_consistent,FAO_consisent
64,Reef manta ray,590,167757,167757,F,400,DW,-22.3625,166.2562,Histograms,2/2/2017,18/07/2017,148,transmitted,No,NA,-22.0865,166.1471,16,16,71,71,1,1
65,School shark,591,168499,168499,M,145,TL,54.25,7.89,Time-series,3/9/2018,9/5/2019,151,transmitted,Yes,450,47.325,-5.9,3,18,27,27,0,1
65,School shark,592,168500,168500,F,160,TL,54.25,7.89,Time-series,30/08/2018,10/2/2019,129,transmitted,Yes,450,32.8582,-16.8598,3,18,27,34,0,0
65,School shark,593,168501,168501,F,146,TL,54.25,7.89,Time-series,3/9/2018,2/1/2019,106,transmitted,Yes,450,49.762,-2.7146,3,3,27,27,1,1
65,School shark,594,168505,SF28,F,157,TL,54.26,7.88,Time-series,21/09/2019,5/4/2020,135,transmitted,Yes,450,47.6814,-6.8419,3,18,27,27,0,1
65,School shark,595,142078,142078,F,132,TL,54.26,7.89,Time-series,16/10/2019,13/11/2019,9,transmitted,Yes,450,49.6423,-2.5013,3,3,27,27,1,1
66,Scalloped hammerhead shark,596,HH1_MK9_HSTtrim,HH1,M,260,TL,21.45238,-157.79405,Archive,26/05/2016,1/6/2016,7,archival,Yes,10,21.59948,-158.229451,9,9,77,77,1,1
66,Scalloped hammerhead shark,597,HH2_MK9_HSTtrim,HH2,M,246,TL,21.4513,-157.79344,Archive,21/06/2016,6/7/2016,16,archival,Yes,5,21.477,-157.712,9,9,77,77,1,1
66,Scalloped hammerhead shark,598,HH3_MK9_HSTtrim,HH3,M,221,TL,21.43401,-157.78619,Archive,13/07/2016,1/8/2016,20,archival,Yes,5,21.492385,-157.837931,9,9,77,77,1,1
66,Scalloped hammerhead shark,599,HH5_MK9_HSTtrim,HH5,M,240,TL,21.45212,-157.7915,Archive,25/05/2017,17/06/2017,24,archival,Yes,10,21.575608,-157.839928,9,9,77,77,1,1
66,Scalloped hammerhead shark,600,HH6_MK9_HSTtrim,HH6,M,240,TL,21.48026,-157.83043,Archive,6/6/2017,28/06/2017,23,archival,Yes,10,21.489437,-157.704695,9,9,77,77,1,1
66,Scalloped hammerhead shark,601,HH7_MK9_HSTtrim,HH7,M,270,TL,21.48405,-157.82669,Archive,26/06/2017,19/07/2017,24,archival,Yes,10,21.351955,-158.150625,9,9,77,77,1,1
66,Scalloped hammerhead shark,602,HH8_MK9_HSTtrim,HH8,M,204,TL,21.481373,-157.829282,Archive,27/06/2017,20/07/2017,24,archival,Yes,10,21.588056,-158.301639,9,9,77,77,1,1
66,Scalloped hammerhead shark,603,HH9_MK9_HSTtrim,HH9,M,245,TL,21.483062,-157.82776,Archive,19/07/2017,4/8/2017,17,archival,Yes,10,21.492366,-157.727785,9,9,77,77,1,1
66,Scalloped hammerhead shark,604,HH10_MK9_HSTtrim,HH10,M,263,TL,21.482761,-157.827998,Archive,27/07/2017,18/08/2017,23,archival,Yes,10,21.572111,-158.313227,9,9,77,77,1,1
66,Scalloped hammerhead shark,605,HH11_MK9_HSTtrim,HH11,M,256,TL,21.482323,-157.828314,Archive,18/05/2018,30/05/2018,13,archival,Yes,1,NA,NA,9,NA,77,NA,1,1
67,Southern stingray,606,122806,122806,F,108,NA,-3.867,-33.785,Time-series,10/3/2013,9/5/2013,30,transmitted,Yes,300,-3.2,-34.2,21,21,41,41,1,1
67,Southern stingray,607,122807,122807,F,95,NA,-3.867,-33.785,Histograms,11/3/2013,18/03/2013,8,transmitted,No,NA,-3.4,-33.6,21,21,41,41,1,1
68,Chilean devil ray,608,95271,95271,F,260,NA,0.918194,-29.34675,Histograms,22/03/2010,30/03/2010,9,transmitted,No,NA,1.572,-26.512,21,21,34,34,1,1
68,Chilean devil ray,609,52666,52666,M,280,NA,0.918194,-29.34675,Time-series,26/04/2014,23/08/2014,30,transmitted,Yes,600,3.92499995,-21.43499756,21,21,34,34,1,1
68,Chilean devil ray,610,107852,107852,F,200,NA,0.918194,-29.34675,Time-series,25/05/2014,22/08/2014,46,transmitted,Yes,150,0.67699999,-30.51098633,21,21,34,41,1,0
68,Chilean devil ray,611,107849,107849,F,200,NA,0.918194,-29.34675,Time-series,1/8/2014,29/09/2014,30,transmitted,Yes,150,3.90400004,-21.94500732,21,21,34,34,1,1
68,Chilean devil ray,612,64873,64873,F,250,NA,0.918194,-29.34675,Time-series,10/5/2015,19/09/2015,124,transmitted,Yes,600,-1.627,-37.238,21,21,34,41,1,0
68,Chilean devil ray,613,114137,114137,F,250,NA,0.918194,-29.34675,Time-series,11/5/2015,4/7/2015,55,transmitted,Yes,600,2.53980994,-48.54679871,21,21,34,41,1,0
69,Pelagic stingray,614,90819,90819,F,56.5,NA,-3.3,-36.57,Time-series,30/04/2010,29/06/2010,59,transmitted,Yes,300,1.323,-37.903,21,21,41,41,1,1
70,Silky shark,615,115348,115348,F,125,TL,0.9182,-29.336,Time-series,28/06/2012,28/07/2012,31,transmitted,Yes,150,0.9182,-34.892,21,21,34,41,1,0
70,Silky shark,616,115350,115350,F,163,TL,0.9182,-29.336,Time-series,24/06/2012,8/8/2012,46,transmitted,Yes,300,0.92400002,-29.40200806,21,21,34,34,1,1
70,Silky shark,617,115349,115349,F,135,TL,0.9182,-29.336,Time-series,28/06/2012,27/08/2012,60,transmitted,Yes,300,0.9183,-28.891,21,21,34,34,1,1
70,Silky shark,618,101017,101017,M,157,TL,0.9182,-29.336,Time-series,6/2/2012,17/04/2012,28,transmitted,Yes,600,0.912,-29.323,21,21,34,34,1,1
71,Whale shark,619,73059,TB02,F,900,TL,0.917,-29.345,Histograms,19/06/2009,1/7/2009,13,transmitted,No,NA,1.482,-34.429,21,21,34,41,1,0
71,Whale shark,620,90814,90814,F,900,TL,0.917,-29.345,Histograms,27/03/2010,11/4/2010,16,transmitted,No,NA,3.43,-32.475,21,21,34,41,1,0
71,Whale shark,621,90817,90817,M,600,TL,0.917,-29.345,Histograms,6/3/2011,19/03/2011,14,transmitted,No,NA,1.0067,-22.294,21,21,34,34,1,1
72,Scalloped hammerhead shark,622,97761,97761,F,250,TL,0.863,-29.28,Histograms,8/10/2010,14/10/2010,7,transmitted,No,NA,0.935,-29.294,21,21,34,34,1,1
72,Scalloped hammerhead shark,623,75330,75330,F,200,TL,0.918,-29.336,Time-series,29/03/2012,10/6/2012,15,transmitted,Yes,600,0.845,-29.423,21,21,34,34,1,1
72,Scalloped hammerhead shark,624,52665,52665,M,210,TL,0.858,-29.317,Time-series,20/04/2014,9/8/2014,10,transmitted,Yes,600,1.15,-31.012,21,21,34,41,1,0
72,Scalloped hammerhead shark,625,129566,129566,F,219,TL,0.858,-29.317,Time-series,16/04/2014,10/8/2014,23,transmitted,Yes,600,1.019,-32.092,21,21,34,41,1,0
72,Scalloped hammerhead shark,626,107853,107853,M,205,TL,0.858,-29.317,Time-series,6/5/2014,1/9/2014,23,transmitted,Yes,600,0.327,-25.961,21,21,34,34,1,1
73,Reef manta ray,627,47726,Cousteau,M,350,DW,-24.1167,152.7085,Archive,27/06/2010,29/08/2010,64,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,628,60518A,Pawpaw,F,350,DW,-24.1167,152.7085,Archive,27/06/2010,4/10/2010,100,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,629,66700,Eagle,M,325,DW,-24.1167,152.7085,Histograms,19/06/2011,2/9/2011,67,transmitted,No,NA,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,630,66703,Cinqua,F,375,DW,-24.1167,152.7085,Archive,18/06/2011,14/10/2011,119,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,631,66705,Tash,F,425,DW,-24.1167,152.7085,Archive,18/06/2011,13/10/2011,118,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,632,60518B,Curiosa,F,400,DW,-24.1167,152.7085,Archive,20/06/2011,17/09/2011,90,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,633,66705C,Pinocchio,F,425,DW,-24.1167,152.7085,Archive,15/02/2013,7/4/2013,52,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,634,66703B,India,M,375,DW,-24.1167,152.7085,Archive,16/02/2013,24/04/2013,68,archival,Yes,60,NA,NA,16,NA,71,NA,1,1
73,Reef manta ray,635,66702,Sixpack,F,350,DW,-24.1167,152.7085,Histograms,4/1/2011,9/2/2011,37,transmitted,No,NA,NA,NA,16,NA,71,NA,1,1
74,Tiger shark,636,73058,73058,M,131,TL,-8.167,-34.886,Histograms,29/06/2008,27/07/2008,26,transmitted,No,NA,-6.329,-34.79599,21,21,41,41,1,1
74,Tiger shark,637,90816,90816,F,128,TL,-8.209,-34.774,Histograms,1/6/2010,12/8/2010,68,transmitted,No,NA,-7.97900009,-34.6669922,21,21,41,41,1,1
74,Tiger shark,638,78012,78012,M,150,TL,-8.174,-34.887,Archive,7/8/2010,19/10/2010,74,archival,Yes,2,-7.08300018,-34.8460083,21,21,41,41,1,1
74,Tiger shark,639,97760,97760,F,190,TL,-8.334,-34.67,Time-series,21/12/2010,13/01/2011,24,archival,Yes,600,-4.79500008,-35.9150085,21,21,41,41,1,1
74,Tiger shark,640,78008,78008,F,295,TL,-8.209,-34.696,Histograms,6/1/2011,10/4/2011,71,transmitted,No,NA,-3.64700007,-37.2000122,21,21,41,41,1,1
74,Tiger shark,641,98008,98008,M,190,TL,-8.182,-34.681,Time-series,8/2/2011,25/02/2011,15,transmitted,Yes,600,-3.50999999,-37.0769959,21,21,41,41,1,1
74,Tiger shark,642,78004,78004,F,120,TL,-8.142,-34.858,Time-series,5/3/2011,14/05/2011,50,transmitted,Yes,600,-6.98999977,-34.7600098,21,21,41,41,1,1
74,Tiger shark,643,97758,97758,F,270,TL,-8.202,-34.685,Time-series,24/03/2011,31/05/2011,33,transmitted,Yes,600,-2.69400001,-42.0650024,21,21,41,41,1,1
74,Tiger shark,644,7801202,7801202,M,130,TL,-8.16,-34.88,Archive,11/7/2011,23/08/2011,44,archival,Yes,1,-7.0170002,-34.8399963,21,21,41,41,1,1
74,Tiger shark,645,98005,98005,M,170,TL,-8.17,-34.764,Time-series,11/7/2011,2/9/2011,36,transmitted,Yes,600,-12.5740004,-37.9060059,21,21,41,41,1,1
74,Tiger shark,646,97762,97762,F,134,TL,-8.169,-34.77,Time-series,25/07/2011,8/9/2011,33,transmitted,Yes,300,-4.69799995,-35.7449951,21,21,41,41,1,1
74,Tiger shark,647,98006,98006,M,156,TL,-8.244,-34.911,Time-series,15/08/2011,13/10/2011,16,transmitted,Yes,300,-7.09899998,-34.6889954,21,21,41,41,1,1
74,Tiger shark,648,97765,97765,F,253,TL,-8.154,-34.883,Histograms,10/9/2011,12/10/2011,16,transmitted,No,NA,-11.7449999,-33.7330017,21,21,41,41,1,1
74,Tiger shark,649,52663,52663,F,180,TL,-8.36,-34.933,Time-series,24/08/2012,23/09/2012,11,transmitted,Yes,300,-17.2479992,-37.1019898,21,21,41,41,1,1
74,Tiger shark,650,112683,112683,F,156,TL,-8.23,-34.843,Time-series,11/9/2012,7/1/2013,66,transmitted,Yes,150,-18.4969997,-36.5509949,21,21,41,41,1,1
74,Tiger shark,651,112680,112680,M,170,TL,-8.19,-34.823,Archive,17/09/2012,14/12/2012,89,archival,Yes,3,-3.87199998,-38.4599915,21,21,41,41,1,1
74,Tiger shark,652,122811,122811,F,184,TL,-8.184,-34.831,Archive,31/08/2013,27/10/2013,58,archival,Yes,5,-12.8879995,-38.1679993,21,21,41,41,1,1
74,Tiger shark,653,112679,112679,F,212,TL,-3.822,-32.434,Time-series,2/8/2012,28/11/2012,105,transmitted,Yes,150,-4.32200003,-33.7869873,21,21,41,41,1,1
74,Tiger shark,654,112682,112682,F,240,TL,-3.822,-32.434,Time-series,2/8/2012,6/11/2012,84,transmitted,Yes,150,-1.84800005,-43.20401,21,21,41,41,1,1
75,White shark,655,35556,35556,F,210,FL,-29.454,153.374,Time-series,14/09/2017,25/01/2018,29,transmitted,Yes,300,-33.531,151.367,16,16,81,81,1,1
75,White shark,656,35567,35567,M,269,FL,-32.172,152.524,Time-series,24/10/2017,20/01/2018,89,transmitted,Yes,300,-33.907,151.514,16,26,81,81,0,1
75,White shark,657,35503,35503,M,277,FL,-28.887,153.587,Time-series,28/10/2017,26/04/2018,142,transmitted,Yes,300, -33.907 ,151.514,16,NA,81,NA,1,1
75,White shark,658,181726,181726,F,244,FL,-29.10197,153.44529,Time-series,30/05/2019,18/10/2019,66,transmitted,Yes,300, -37.837,148.461,16,NA,81,NA,1,1
75,White shark,659,181723,181723,F,213,FL,-29.113,153.45779,Time-series,11/6/2019,7/12/2019,27,transmitted,Yes,300,-38.38,147.972,16,26,81,57,0,0
75,White shark,660,181728,181728,F,184,FL,-28.83301,153.61489,Archive,16/06/2019,14/12/2019,182,archival,Yes,3,-41.23,148.695,16,26,81,57,0,0
75,White shark,661,181727,181727,M,219,FL,-29.08776,153.44509,Time-series,10/7/2019,4/1/2020,97,transmitted,Yes,300,-39.197,148.429,16,26,81,57,0,0
75,White shark,662,181724,181724,M ,174,FL,-32.15611,152.51197,Archive,18/07/2019,11/12/2019,147,archival,Yes,3,-32.17427,152.52039,16,16,81,81,1,1
75,White shark,663,181719,181719,M,218,FL,-32.1643,152.51395,Time-series,21/07/2019,3/1/2020,22,transmitted,Yes,300,-38.036,147.643,16,26,81,57,0,0
75,White shark,664,181721,181721,F,227,FL,-28.85687,153.60715,Time-series,30/07/2019,17/01/2020,78,transmitted,Yes,300,-42.045,152.766,16,15,81,81,0,1
76,Tiger shark,665,35566,35566,F,188,TL,-30.279,153.203,Time-series,12/2/2018,15/03/2018,29,transmitted,Yes,300,-23.898,151.8809,16,16,81,71,1,0
76,Tiger shark,666,35563,35563,F,242,TL,-30.29,153.169,Time-series,12/2/2018,2/7/2018,111,transmitted,Yes,300,-29.582,153.18,16,16,81,81,1,1
76,Tiger shark,667,66249,66249,F,251,TL,-30.323,153.179,Time-series,29/03/2019,15/05/2019,48,transmitted,Yes,300,-22.251,158.296,16,16,81,71,1,0
76,Tiger shark,668,66250,66250,F,223,TL,-28.9802,153.7789,Time-series,24/04/2019,4/5/2019,11,transmitted,Yes,300,-25.2789,153.417,16,16,81,71,1,0
76,Tiger shark,669,66251,66251,F,236,TL,-30.237,153.184,Time-series,19/05/2019,1/11/2019,97,transmitted,Yes,300,-28.925,153.625,16,16,81,81,1,1
76,Tiger shark,670,66245,66245,M,284,TL,-30.328,153.151,Time-series,8/5/2019,28/05/2019,21,transmitted,Yes,300,-21.5687,153.7686,16,16,81,71,1,0
76,Tiger shark,671,66247,66247,F,228,TL,-30.317,153.147,Time-series,14/05/2019,21/05/2019,8,transmitted,Yes,300,-31.67,153.937,16,16,81,81,1,1
76,Tiger shark,672,181720,181720,F,354,TL,-29.13028,153.6703,Time-series,11/6/2019,8/12/2019,139,transmitted,Yes,300,-28.5235,152.6241,16,NA,81,81,1,1
76,Tiger shark,673,181730,181730,F,330,TL,-28.96417,153.82,Time-series,24/07/2019,15/12/2019,55,transmitted,Yes,300,-33.3797,152.1242,16,16,81,81,1,1
77,Scalloped hammerhead shark,674,95990,95990,F,240,TL,22.318299,38.856323,Archive,25/04/2012,22/10/2012,181,archival,Yes,15,22.320561,38.857216,14,14,51,51,1,1
78,Bigeye thresher shark,675,28476,28476,U,NA,NA,18.52,-158.03,Time-series,8/5/2002,16/12/2002,60,transmitted,Yes,3600,16.45,-125.33,9,9,77,77,1,1
78,Bigeye thresher shark,676,29481,29481,U,200,TL,18.57,-157.92,Time-series,27/04/2002,17/12/2002,63,transmitted,Yes,3600,19.84,-161.34,9,9,77,77,1,1
78,Bigeye thresher shark,677,46582,46582,U,NA,NA,19.39,-157.16,Time-series,23/05/2004,5/11/2004,24,transmitted,Yes,3600,19.72,-130.03,9,9,77,77,1,1
79,Shortfin mako shark,678,38572,38572,F,210,TL,21.78,-156.3,Time-series,5/12/2002,3/5/2003,118,transmitted,Yes,3600,28.94,-128.19,9,9,77,77,1,1
80,Oceanic whitetip shark,679,13092,13092,F,120,TL,19.46,-156.1,Time-series,16/04/2001,24/09/2001,44,transmitted,Yes,3600,23.84,-173.39,9,9,77,77,1,1
80,Oceanic whitetip shark,680,13113,13113,M,NA,NA,8.1,-160.36,Time-series,7/2/2005,1/8/2005,81,transmitted,Yes,900,7.82,-177.54,9,9,77,71,1,0
80,Oceanic whitetip shark,681,38575,38575,M,200,TL,22.07,-157.07,Time-series,4/12/2002,6/7/2003,177,transmitted,Yes,3600,25.4,-158.27,9,9,77,77,1,1
80,Oceanic whitetip shark,682,38576,38576,M,200,TL,21.36,-155.95,Time-series,6/12/2002,27/04/2003,128,transmitted,Yes,3600,19.02,-152.59,9,9,77,77,1,1
80,Oceanic whitetip shark,683,38582,38582,M,115,TL,19.46,-156.1,Time-series,7/12/2002,8/3/2003,91,transmitted,Yes,3600,-9.3,-164.99,9,17,77,77,0,1
80,Oceanic whitetip shark,684,38598,38598,M,200,TL,19.21,-156.15,Time-series,3/4/2003,3/6/2003,62,transmitted,Yes,3600,16.48,-161.94,9,9,77,77,1,1
80,Oceanic whitetip shark,685,46568,46568,M,NA,NA,18.55,-155.48,Time-series,18/05/2004,10/8/2004,74,transmitted,Yes,3600,23.77,-166.93,9,9,77,77,1,1
80,Oceanic whitetip shark,686,46569,46569,M,127,TL,19.49,-156.02,Time-series,10/2/2005,3/6/2005,25,transmitted,Yes,3600,8.73,-168.29,9,9,77,77,1,1
80,Oceanic whitetip shark,687,46570,46570,F,NA,NA,18.25,-158.49,Time-series,16/05/2004,2/1/2005,106,transmitted,Yes,3600,15.28,-157.88,9,9,77,77,1,1
80,Oceanic whitetip shark,688,46581,46581,M,100,TL,19.6,-156.29,Time-series,23/05/2004,13/12/2004,137,transmitted,Yes,900,16.26,-159.77,9,9,77,77,1,1
80,Oceanic whitetip shark,689,46587,46587,M,NA,NA,18.13,-158.45,Time-series,9/5/2004,7/1/2005,140,transmitted,Yes,1800,16.18,-158.42,9,9,77,77,1,1
80,Oceanic whitetip shark,690,46589,46589,F,NA,NA,19.37,-157.12,Time-series,20/05/2004,17/01/2005,69,transmitted,Yes,1800,19.21,-158.47,9,9,77,77,1,1
81,Silky shark,691,38573,38573,M,170,TL,19.01,-156.1,Time-series,9/12/2002,9/4/2003,112,transmitted,Yes,3600,9.67,-162.95,9,9,77,77,1,1
81,Silky shark,692,38581,38581,F,140,TL,19.34,-157.08,Time-series,12/12/2002,12/1/2003,32,transmitted,Yes,3600,13.8,-164.73,9,9,77,77,1,1
81,Silky shark,693,38599,38599,M,200,TL,19.25,-156.29,Time-series,2/4/2003,5/5/2003,34,transmitted,Yes,3600,18.87,-159.66,9,9,77,77,1,1
81,Silky shark,694,38601,38601,M,200,TL,19.47,-156.05,Time-series,11/12/2002,21/06/2003,145,transmitted,Yes,3600,21.42,-159.78,9,9,77,77,1,1
81,Silky shark,695,46564,46564,M,NA,NA,7.34,-162.94,Time-series,11/2/2005,3/3/2005,21,transmitted,Yes,900,6.63,-161.91,9,9,77,77,1,1
81,Silky shark,696,46566,46566,M,NA,NA,6.86,-162.78,Time-series,7/2/2005,4/3/2005,16,transmitted,Yes,3600,6.88,-154.44,9,17,77,77,0,1
81,Silky shark,697,46585,46585,M,120,TL,5.24,-161.5,Time-series,5/2/2005,26/05/2005,80,transmitted,Yes,900,6.01,-168.56,17,9,77,77,0,1
81,Silky shark,698,46588,46588,M,137,TL,18.13,-158.41,Time-series,10/5/2004,27/09/2004,51,transmitted,Yes,3600,18.41,-160.34,9,9,77,77,1,1
81,Silky shark,699,46590,46590,F,116,TL,8.13,-160.27,Time-series,1/2/2005,2/3/2005,20,transmitted,Yes,900,7.71,-153.69,9,17,77,77,0,1
82,Blue shark,700,13083,13083,F,NA,NA,29.06,-160.93,Time-series,5/4/2001,9/5/2001,35,transmitted,Yes,3600,23.36,-162.01,9,9,77,77,1,1
82,Blue shark,701,13087,13087,M,204,TL,29.06,-160.91,Time-series,5/4/2001,26/04/2001,12,transmitted,Yes,3600,25.82,-165.23,9,9,77,77,1,1
82,Blue shark,702,13093,13093,F,160,TL,18.88,-158.28,Time-series,11/4/2001,22/07/2001,52,transmitted,Yes,3600,29.4,-143.66,9,9,77,77,1,1
82,Blue shark,703,13095,13095,F,160,TL,28.29,-158.72,Time-series,3/4/2001,22/05/2001,26,transmitted,Yes,3600,17.21,-167.07,9,9,77,77,1,1
82,Blue shark,704,13096,13096,F,173,TL,28.3,-158.67,Time-series,3/4/2001,10/6/2001,35,transmitted,Yes,3600,7.92,-159.95,9,9,77,77,1,1
82,Blue shark,705,13097,13097,F,183,TL,28.28,-158.76,Time-series,2/4/2001,22/08/2001,65,transmitted,Yes,3600,26.45,-160.5,9,9,77,77,1,1
82,Blue shark,706,13098,13098,F,150,TL,29.08,-160.98,Time-series,5/4/2001,24/11/2001,110,transmitted,Yes,3600,22.38,-171.38,9,9,77,77,1,1
82,Blue shark,707,13111,13111,F,152,TL,19.68,-156.3,Time-series,16/04/2001,24/05/2001,17,transmitted,Yes,3600,13.91,-160.46,9,9,77,77,1,1
82,Blue shark,708,13215,13215,F,200,TL,30.31,-158.5,Time-series,11/4/2002,6/12/2002,94,transmitted,Yes,3600,28.56,-168.7,9,9,77,77,1,1
82,Blue shark,709,13491,13491,F,215,TL,31.01,-160.04,Time-series,10/4/2002,3/12/2002,173,transmitted,Yes,3600,24.06,-170.42,9,9,77,77,1,1
82,Blue shark,710,13497,13497,F,200,TL,31.03,-160.01,Time-series,10/4/2002,15/05/2002,36,transmitted,Yes,3600,35.18,-153.71,9,9,77,77,1,1
82,Blue shark,711,13503,13503,F,187,TL,21.56,-158.57,Time-series,2/4/2002,24/07/2002,81,transmitted,Yes,3600,25.08,-150.61,9,9,77,77,1,1
82,Blue shark,712,27322,27322,M,148,TL,30.01,-160.04,Time-series,12/4/2002,25/09/2002,15,transmitted,Yes,3600,34.07,-153.97,9,9,77,77,1,1
83,Silky shark,713,54270,FAL 31-01,M,145,TL,-8.233333333,-171.0833333,Time-series,30/06/2012,5/11/2012,115,transmitted,Yes,600,-3.945,-163.012,17,17,77,77,1,1
83,Silky shark,714,10P0088,10P0088,M,133,TL,-7.95,-169.5833333,Archive,25/06/2012,3/10/2012,101,archival,Yes,5,-8.708,-166.992,17,17,77,77,1,1
83,Silky shark,715,54246,FAL 09-04,M,104,TL,-9.833333333,-176.3833333,Time-series,3/6/2012,3/7/2012,31,transmitted,Yes,600,-8.904,-179.989,17,17,71,71,1,1
83,Silky shark,716,54274,FAL 22-01,M,144,TL,-8.55,-168.3666667,Time-series,21/06/2012,21/07/2012,31,transmitted,Yes,600,-7.302,-169.263,17,17,77,77,1,1
83,Silky shark,717,117919,FAL 10-01,U,110,TL,-7.933333333,-174.35,Time-series,4/6/2012,3/7/2012,30,transmitted,Yes,600,-7.797,-176.007,17,17,77,71,1,0
83,Silky shark,718,117921,FAL 12-01,M,116,TL,-8.416666667,-170.3,Time-series,7/6/2012,6/7/2012,30,transmitted,Yes,600,-9.401,-171.731,17,17,77,77,1,1
83,Silky shark,719,117922,FAL 24-04,M,137,TL,-8.65,-168.75,Time-series,23/06/2012,22/07/2012,30,transmitted,Yes,600,-9.253,-169.669,17,17,77,77,1,1
83,Silky shark,720,117925,FAL 09-03,F,104,TL,-9.833333333,-176.3833333,Time-series,3/6/2012,2/7/2012,30,transmitted,Yes,600,-9.629,-177.762,17,17,71,71,1,1
83,Silky shark,721,117926,FAL 2373,F,119,TL,-8.6,-177.85,Time-series,30/05/2012,27/06/2012,29,transmitted,Yes,600,-7.866,-178.406,17,17,71,71,1,1
83,Silky shark,722,117916,FAL 02-01,M,123,TL,-9.65,-175.7,Time-series,25/05/2012,18/06/2012,25,transmitted,Yes,600,-8.466,-177.16,17,17,71,71,1,1
83,Silky shark,723,117929,FAL 10-03,M,93,TL,-7.933333333,-174.35,Time-series,4/6/2012,26/06/2012,23,transmitted,Yes,600,-6.881,-172.954,17,17,77,77,1,1
83,Silky shark,724,54245,FAL 2362,M,105,TL,-8.651667,-177.351667,Time-series,30/05/2012,19/06/2012,17,transmitted,Yes,600,-8.421,178.884,17,13,71,71,0,1
83,Silky shark,725,117923,FAL 01-01,M,125,TL,-10.53333333,-174.55,Time-series,24/05/2012,7/6/2012,15,transmitted,Yes,600,-10.186,-175.895,17,17,77,71,1,0
83,Silky shark,726,54249,FAL 2246,M,93,TL,-8.45,-169.18333,Time-series,24/06/2012,6/7/2012,13,transmitted,Yes,75,-9.415,-170.332,17,17,77,77,1,1
83,Silky shark,727,62937,FAL 31-03,M,122.5,TL,-8.233333333,-171.0833333,Time-series,30/06/2012,9/7/2012,10,transmitted,Yes,300,-8.638,-172.124,17,17,77,77,1,1
84,Pelagic thresher shark,728,151350,151350,F,150,FL,-8.30425,124.3853833,Time-series,13/09/2018,6/2/2019,45,transmitted,Yes,600,-8.649,123.411,13,13,57,57,1,1
84,Pelagic thresher shark,729,177027,177027,F,151,FL,-8.3051,124.3993,Time-series,21/05/2019,1/8/2019,8,transmitted,Yes,600,-9.383,119.671,13,13,57,57,1,1
84,Pelagic thresher shark,730,177028,177028,F,137,FL,-8.3051,124.3993,Time-series,5/5/2019,1/11/2019,119,transmitted,Yes,600,-8.398,123.703,13,13,57,57,1,1
84,Pelagic thresher shark,731,178891,178891,M,125,FL,-8.3051,124.3993,Time-series,7/5/2019,27/07/2019,55,transmitted,Yes,600,-8.464,124.673,13,13,57,57,1,1
84,Pelagic thresher shark,732,178892,178892,F,170,FL,-8.3051,124.3993,Time-series,7/5/2019,4/11/2019,182,transmitted,Yes,600,-8.564,123.942,13,13,57,57,1,1
85,Reef manta ray,733,140913,140913,F,400,DW,-8.545633,119.598317,Archive,10/4/2015,21/06/2015,73,archival,Yes,5,NA,NA,13,NA,57,NA,1,1
85,Reef manta ray,734,140914,140914,F,350,DW,-8.545633,119.598317,Histograms,10/4/2015,21/07/2015,35,transmitted,No,NA,NA,NA,13,NA,57,NA,1,1
85,Reef manta ray,735,140915,140915,M,300,DW,-8.545633,119.598317,Histograms,14/04/2015,6/5/2015,10,transmitted,No,NA,NA,NA,13,NA,57,NA,1,1
85,Reef manta ray,736,140917,140917,F,400,DW,-8.545633,119.598317,Histograms,10/4/2015,26/05/2015,47,transmitted,No,NA,NA,NA,13,NA,57,NA,1,1
86,Reef manta ray,737,157298,157298,M,300,DW,-10.602117,150.763467,Histograms,18/12/2016,12/5/2017,133,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
86,Reef manta ray,738,162382,162382,F,360,DW,-10.602117,150.763467,Histograms,19/12/2016,14/06/2017,102,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
87,Reef manta ray,739,140893,140893,F,350,DW,-8.7959,115.526117,Histograms,31/07/2014,7/8/2014,8,transmitted,No,NA,NA,NA,13,NA,57,NA,1,1
87,Reef manta ray,740,140895,140895,F,300,DW,-8.7433,115.452617,Histograms,18/09/2014,22/10/2014,16,transmitted,No,NA,NA,NA,13,NA,57,NA,1,1
87,Reef manta ray,741,140900,140900,M,350,DW,-8.7959,115.526117,Histograms,16/09/2014,14/11/2014,60,transmitted,No,NA,NA,NA,13,NA,57,NA,1,1
88,Reef manta ray,742,140909,140909,F,380,DW,-0.139267,130.123133,Histograms,22/02/2015,11/6/2015,109,transmitted,No,NA,NA,NA,20,NA,71,NA,1,1
